SHAW HARDWOOD MASTER SPREADSHEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERNAL USE ONLY,,,Updated 1/12/2026,,,,,,,SHAW FLOORS RETAIL,,,,SHAW BUILDER FLOORING,,,,ALIGNED,,,,PRODUCT SPECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETAIL MOLDINGS / TRIMS,,,,,,,,BUILDER MOLDINGS / TRIMS,,,,,,,,,
Construction,Collection / Grouping,Canadian Approved,Launch Date,Country of Origin,Product Category,Product Description,Style Status,Inventory Style #,Inventory Color #,Shaw Retail Style #,Shaw Retail Style Name,Color #,Shaw Color Name,Shaw Builder Style #,Shaw Builder Flooring Style Name,Color #,Shaw Builder Flooring Color Name,SFN Style #,SFN Style Name,SDC Style #,SDC Style Name,Species,Core,Backing Layer Species,Color & Character Variation Rating,Light Sensitive,Radiant Heat Approved,Cradle 2 Cradle Certified,GREENGUARD Certified,T & G Glue/Glueless,Surface Texture,Grade,Installation Method,Installation Grade,Recommended Adhesives,Plys,Bevel Edges,Bevel Ends,Gloss Level,Finish,Color Family,Color Shade,Fumed - Y/N,Nominal Face Thickness - inches,Nominal Face Thickness - mm,Face Type,Nominal Overall Thickness - Inches,Nominal Overall Thickness - mm,Width - inches,Length - inches,Weight per Carton (lbs),Weight per Pallet,Planks per Carton,Direct Warranty,Builder Warranty,Light Commercial Warranty,Full Commercial Warranty,SQFT per Carton,Cartons per Pallet,SQFT per Pallet,Pallets per Truck,Box Dimensions (L x W x H),Pallet Dimensions (L x W x H),UPC (Box),"Flush Reducer Length 78""","Overlap Reducer Length 78""","Flush Stairnose Length 78""","Overlap Stairnose Length 78""","Square Edge Stairnose Length 78""","Threshold / End Mold / Carpet Reducer Length 78""","T-Molding Length 78""","Quarter Round Length 78""","Flush Reducer Length 78""","Overlap Reducer Length 78""","Flush Stairnose Length 78""","Overlap Stairnose Length 78""","Square Edge Stairnose Length 78""","Threshold / End Mold / Carpet Reducer Length 78""","T-Molding Length 78""","Quarter Round Length 78""",Retail Additional Options,Builder Additional Options
Epic Plus / Repel,Repel,Y,Q1 2017,USA,SS,"3/8"" x 6 3/8"" Scraped Maple",F,0309W,1001,SW594,Pacific Grove,1001,Gold Dust,HW594,Terrace Maple,1001,Gold Dust,200SA,Mendocino,N/A,N/A,Maple,Stabilitek - HDF,Maple,Moderate,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,40%,Repel + ScufResist Platinum,Beige,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402031617,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
Epic Plus / Repel,Repel,Y,Q1 2017,USA,SS,"3/8"" x 6 3/8"" Scraped Maple",F,0309W,2005,SW594,Pacific Grove,2005,Buckskin,HW594,Terrace Maple,2005,Buckskin,200SA,Mendocino,N/A,N/A,Maple,Stabilitek - HDF,Maple,Moderate,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,40%,Repel + ScufResist Platinum,Gold,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402031624,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
Epic Plus / Repel,Repel,Y,Q1 2017,USA,SS,"3/8"" x 6 3/8"" Scraped Maple",F,0309W,3000,SW594,Pacific Grove,3000,Bison,HW594,Terrace Maple,3000,Bison,200SA,Mendocino,N/A,N/A,Maple,Stabilitek - HDF,Maple,Moderate,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,40%,Repel + ScufResist Platinum,Green,Medium,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402031631,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
Epic Plus / Repel,Repel,Y,Q1 2017,USA,SS,"3/8"" x 6 3/8"" Scraped Maple",F,0309W,5002,SW594,Pacific Grove,5002,Timberwolf,HW594,Terrace Maple,5002,Timberwolf,200SA,Mendocino,N/A,N/A,Maple,Stabilitek - HDF,Maple,Moderate,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,40%,Repel + ScufResist Platinum,Grey,Medium,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402031648,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
Epic Plus / Repel,Repel,Y,Q1 2017,USA,SS,"3/8"" x 6 3/8"" Scraped Maple",F,0309W,9003,SW594,Pacific Grove,9003,Midnight,HW594,Terrace Maple,9003,Midnight,200SA,Mendocino,N/A,N/A,Maple,Stabilitek - HDF,Maple,Moderate,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,40%,Repel + ScufResist Platinum,Black,Dark,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402031655,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Epic Plus / Repel,Repel,N,Q3 2008,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0390W,879,SW219,"Pebble Hill 5"" (with Repel)",879,Warm Sunset,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Gold,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402412638,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q3 2008,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0390W,941,SW219,"Pebble Hill 5"" (with Repel)",941,Weathered Saddle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Brown,Dark,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402412645,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0339W,1086,SW219,"Pebble Hill 5"" (with Repel)",1086,Linen,HW716,"Wayward Hickory 5""",1086,Linen,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Natural,Light,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402221575,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed","HW717 - Wayward 6-3/8"", HW718 - Wayward Mixed"
Epic Plus / Repel,Repel,N,Q1 2023,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0390W,2000,SW219,"Pebble Hill 5"" (with Repel)",2000,Pacific Crest,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Gold,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402412652,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q1 2023,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0390W,2002,SW219,"Pebble Hill 5"" (with Repel)",2002,Bravo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Gold,Light,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402412669,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0339W,5088,SW219,"Pebble Hill 5"" (with Repel)",5088,Rattan,HW716,"Wayward Hickory 5""",5088,Rattan,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Grey,Light,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402221582,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed","HW717 - Wayward 6-3/8"", HW718 - Wayward Mixed"
Epic Plus / Repel,Repel,N,Q1 2023,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0390W,7002,SW219,"Pebble Hill 5"" (with Repel)",7002,Canyon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Brown,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402412676,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0338W,7071,SW219,"Pebble Hill 5"" (with Repel)",7071,Cassia Bark,HW716,"Wayward Hickory 5""",7071,Cassia Bark,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Brown,Light,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402221544,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed","HW717 - Wayward 6-3/8"", HW718 - Wayward Mixed"
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0338W,7072,SW219,"Pebble Hill 5"" (with Repel)",7072,Shearling,HW716,"Wayward Hickory 5""",7072,Shearling,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Brown,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402221551,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed","HW717 - Wayward 6-3/8"", HW718 - Wayward Mixed"
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 5"" Engineered Scraped Hickory",A,0338W,7073,SW219,"Pebble Hill 5"" (with Repel)",7073,Pumice,HW716,"Wayward Hickory 5""",7073,Pumice,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Brown,Dark,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths 10"" to 58 9/16""",37,2220,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","44"" x 62"" x 40.5""",190402221568,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW741 - Pebble Hill 6-3/8"", SW742 - Pebble Hill Mixed","HW717 - Wayward 6-3/8"", HW718 - Wayward Mixed"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Epic Plus / Repel,Repel,N,Q1 2023,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0391W,879,SW741,"Pebble Hill 6-3/8"" (with Repel)",879,Warm Sunset,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Gold,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402412683,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q1 2023,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0391W,941,SW741,"Pebble Hill 6-3/8"" (with Repel)",941,Weathered Saddle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Brown,Dark,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402412690,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0341W,1086,SW741,"Pebble Hill 6-3/8"" (with Repel)",1086,Linen,HW717,"Wayward Hickory 6-3/8""",1086,Linen,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Natural,Light,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402225245,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed","HW716 - Wayward 5"", HW718 - Wayward Mixed"
Epic Plus / Repel,Repel,N,Q1 2023,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0391W,2000,SW741,"Pebble Hill 6-3/8"" (with Repel)",2000,Pacific Crest,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Gold,Medium,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402412706,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q1 2023,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0391W,2002,SW741,"Pebble Hill 6-3/8"" (with Repel)",2002,Bravo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Gold,Light,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402412713,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0341W,5088,SW741,"Pebble Hill 6-3/8"" (with Repel)",5088,Rattan,HW717,"Wayward Hickory 6-3/8""",5088,Rattan,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Grey,Light,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402225252,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed","HW716 - Wayward 5"", HW718 - Wayward Mixed"
Epic Plus / Repel,Repel,N,Q1 2023,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0391W,7002,SW741,"Pebble Hill 6-3/8"" (with Repel)",7002,Canyon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,20%,Repel + ScufResist Platinum,Brown,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402412720,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed",N/A
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0340W,7071,SW741,"Pebble Hill 6-3/8"" (with Repel)",7071,Cassia Bark,HW717,"Wayward Hickory 6-3/8""",7071,Cassia Bark,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Brown,Light,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402225269,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed","HW716 - Wayward 5"", HW718 - Wayward Mixed"
Epic Plus / Repel,Repel,N,Q2 2021,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Hickory",A,0340W,7072,SW741,"Pebble Hill 6-3/8"" (with Repel)",7072,Shearling,HW717,"Wayward Hickory 6-3/8""",7072,Shearling,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Brown,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths 10"" to 58 9/16""",48.5,2182.5,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","44"" x 62"" x 40.5""",190402225276,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW219 - Pebble Hill 5"", SW742 - Pebble Hill Mixed","HW716 - Wayward 5"", HW718 - Wayward Mixed"
