 Warranty","Commercial
 Warranty",Profile/Builder,Profile/Retail,Finish,Locking System,Installation Method,Product Construction,Marketing Pad Name,Attached Pad,Product UPC Code,Baby Threshold Style #,Multi-Purpose Reducer Style #,Multi-Purpose Reducer Style #,T-Molding Style #,T Molding Style #,"Omni Trim Multi purpose reducer - 94""",Qtr Round Style #,Overlap StairNose Style #,Flush StairNose Style #,Square StairNose,Round Stair Tread,Square Stair Tread,Treadz Center,Treadz Right,Treadz Left,Stair Riser
Aug-17,TIVOLI PLUS,CACAO,V0845,TIVOLI PLUS,779,CACAO,0845V,TIVOLI PLUS,779,CACAO,A,FLOORTE CLASSIC,M,Brown,Dark,All-Over Emboss,Splint Oak,523SA,SABINE HILL PLUS,VE230,LAZIO PLUS,,,,,49.02,7.68,2.91,49.21,38.58,4.33,2238.6,CHINA,PURCHASED,7.08,48.03,7,48,1.5,8,5/16,31.97,8,18.91,"1,323.70",70,20,12,0.012,0.3,,YES,YES,YES,BETTER,30 YEAR,7 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,ARMOURBEAD,FOLD N TAP,FLOAT OR GLUE,WPC,,Y,190402054524,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN5,,TR1HS,,,,,LVWRI
Aug-19,TIVOLI PLUS,TESORA,V0845,TIVOLI PLUS,7057,TESORA,0845V,TIVOLI PLUS,7057,TESORA,F,FLOORTE CLASSIC,M,Tan,Medium,All-Over Emboss,Abbey Oak,523SA,SABINE HILL PLUS,VE230,LAZIO PLUS,,,,,49.02,7.68,2.91,49.21,38.58,4.33,2238.6,CHINA,PURCHASED,7.08,48.03,7,48,1.5,8,5/16,31.97,8,18.91,"1,323.70",70,20,12,0.012,0.3,,YES,YES,YES,BETTER,30 YEAR,7 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,ARMOURBEAD,FOLD N TAP,FLOAT OR GLUE,WPC,,Y,190402181923,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN5,,TR1HS,,,,,LVWRI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRING 2015,UPTOWN 8MIL,ST. CHARLES AVENUE,V0555,UPTOWN 8MIL,517,ST. CHARLES AVENUE,0555V,UPTOWN 8MIL,517,ST. CHARLES AVENUE,F,ARRAY,L,,,All-Over Emboss,FIGURED MAPLE DARK,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985566,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,MICHIGAN AVENUE,V0555,UPTOWN 8MIL,548,MICHIGAN AVENUE,0555V,UPTOWN 8MIL,548,MICHIGAN AVENUE,A,ARRAY,L,,,All-Over Emboss,OAK DARK GRAY,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985580,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,BEAUMONT STREET,V0555,UPTOWN 8MIL,558,BEAUMONT STREET,0555V,UPTOWN 8MIL,558,BEAUMONT STREET,A,ARRAY,M,,,All-Over Emboss,GRAY WALNUT,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985597,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,VINNINGS DRIVE,V0555,UPTOWN 8MIL,563,VINNINGS DRIVE,0555V,UPTOWN 8MIL,563,VINNINGS DRIVE,F,ARRAY,L,,,All-Over Emboss,CHARRED OAK,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985603,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,KING STREET,V0555,UPTOWN 8MIL,590,KING STREET,0555V,UPTOWN 8MIL,590,KING STREET,A,ARRAY,L,,,All-Over Emboss,OAK LIGHT GRAY,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985610,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,RUSH STREET,V0555,UPTOWN 8MIL,684,RUSH STREET,0555V,UPTOWN 8MIL,684,RUSH STREET,F,ARRAY,L,,,All-Over Emboss,OAK CIDER,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985627,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,CANTON STREET,V0555,UPTOWN 8MIL,737,CANTON STREET,0555V,UPTOWN 8MIL,737,CANTON STREET,F,ARRAY,L,,,All-Over Emboss,BROWN WALNUT,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985641,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,BROADWAY,V0555,UPTOWN 8MIL,740,BROADWAY,0555V,UPTOWN 8MIL,740,BROADWAY,F,ARRAY,L,,,All-Over Emboss,OAK DARK BROWN,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985658,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,LAKESHORE DRIVE,V0555,UPTOWN 8MIL,755,LAKESHORE DRIVE,0555V,UPTOWN 8MIL,755,LAKESHORE DRIVE,A,ARRAY,L,,,All-Over Emboss,OAK MED BROWN,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985665,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
SPRING 2015,UPTOWN 8MIL,MUSIC ROW,V0555,UPTOWN 8MIL,766,MUSIC ROW,0555V,UPTOWN 8MIL,766,MUSIC ROW,A,ARRAY,L,,,All-Over Emboss,OAK TAUPE,N/A,N/A,VE167,DOWNTOWN 8MIL,,,,,48.43,6.26,2.28,39.37,49.61,4.72,1950,CHINA,PURCHASED,5.96,48,6,48,N/A,2,5/64,37.6,27,53.63,"2,574.24",48,20,8,0.008,0.2,0,YES,YES,YES,GOOD,15 YEARS,5 YEAR LIGHT COMMERCIAL,,SQUARE,ARMOURBEAD,,DIRECT GLUE,LVP,,,765894985689,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALL 2017,PARKVIEW 12,SWEET AUBURN,R007Z,PARKVIEW 12,116,SWEET AUBURN,0832V,UPTOWN NOW 12,116,SWEET AUBURN,A,,L,White-Beige,Light,All-Over Emboss,STRIATED LIGHT,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402054104,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,PEACHTREE STREET,R007Z,PARKVIEW 12,216,PEACHTREE STREET,0832V,UPTOWN NOW 12,216,PEACHTREE STREET,A,,L,Gold-Yellow,Light,All-Over Emboss,STRIATED MEDIUM,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402054128,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,SOUTH BEACH,R007Z,PARKVIEW 12,256,SOUTH BEACH,0832V,UPTOWN NOW 12,256,SOUTH BEACH,A,,L,Gold-Yellow,Medium,All-Over Emboss,OAK GOLDEN,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402054135,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,MANOR GREY,R007Z,PARKVIEW 12,559,HAMILTON AVE,0832V,UPTOWN NOW 12,559,HAMILTON AVE,A,,L,Gray,Light,All-Over Emboss,LINEAR,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402029898,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,EMERALD OAK,R007Z,PARKVIEW 12,564,MICHIGAN AVE,0832V,UPTOWN NOW 12,564,MICHIGAN AVE,A,,L,Gray,Dark,All-Over Emboss,WHITE OAK,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402029904,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,PAVILLION WALNUT,R007Z,PARKVIEW 12,568,BEAUMONT STREET,0832V,UPTOWN NOW 12,568,BEAUMONT STREET,A,,M,Gray,Medium,All-Over Emboss,WALNUT,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402029911,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,LEGION OAK,R007Z,PARKVIEW 12,572,KING STREET,0832V,UPTOWN NOW 12,572,KING STREET,A,,L,Gray,Light,All-Over Emboss,WHITE OAK,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402029928,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,RUSH STREET,R007Z,PARKVIEW 12,684,RUSH STREET,0832V,UPTOWN NOW 12,684,RUSH STREET,A,,L,Orange,Medium,All-Over Emboss,OAK CIDER,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402054166,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,BROADWAY,R007Z,PARKVIEW 12,740,BROADWAY,0832V,UPTOWN NOW 12,740,BROADWAY,A,,L,Brown,Dark,All-Over Emboss,OAK DARK BROWN,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402054173,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,VILLAGE OAK,R007Z,PARKVIEW 12,769,CANTON STREET,0832V,UPTOWN NOW 12,769,CANTON STREET,A,,L,Brown,Medium,All-Over Emboss,WALNUT,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402029935,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,MEADOW OAK,R007Z,PARKVIEW 12,774,LAKESHORE DRIVE,0832V,UPTOWN NOW 12,774,LAKESHORE DRIVE,A,,L,Brown,Dark,All-Over Emboss,WHITE OAK,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402029942,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,TIMBER GRAY,R007Z,PARKVIEW 12,775,MUSIC ROW,0832V,UPTOWN NOW 12,775,MUSIC ROW,A,,L,Brown,Light,All-Over Emboss,OAK TAUPE,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402045423,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALL 2017,PARKVIEW 12,BEIGE CHESTNUT,R007Z,PARKVIEW 12,173,TRIPLE BALL,0881V,THREE RIVERS 12,173,TRIPLE BALL,A,,L,White-Beige,Medium,All-Over Emboss,UTTERBY CHESNUT,N/A,N/A,VE233,TRI CITIES 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402059680,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,BREIGE FAVIKEN,R007Z,PARKVIEW 12,174,STEEL CITY,0881V,THREE RIVERS 12,174,STEEL CITY,A,,L,White-Beige,Medium,All-Over Emboss,FAVIKEN,N/A,N/A,VE233,TRI CITIES 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402059673,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,WHITE CHESNUT,R007Z,PARKVIEW 12,5013,COTTON BLOCK,0881V,THREE RIVERS 12,5013,COTTON BLOCK,A,,L,Gray,Light,All-Over Emboss,UTTERBY CHESNUT,N/A,N/A,VE233,TRI CITIES 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402059734,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,TELLURIDE UG,R007Z,PARKVIEW 12,5019,KINGS CANYON,0881V,THREE RIVERS 12,5019,KINGS CANYON,A,,M,Brown,Dark,All-Over Emboss,CLOAK WALNUT,N/A,N/A,VE233,TRI CITIES 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402059758,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,ORANGE CHESNUT,R007Z,PARKVIEW 12,7003,BALL GLASS,0881V,THREE RIVERS 12,7003,BALL GLASS,A,,L,Brown,Dark,All-Over Emboss,UTTERBY CHESNUT,N/A,N/A,VE233,TRI CITIES 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402059819,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,TAUPE OAK,R007Z,PARKVIEW 12,7004,MYRTLE HILL,0881V,THREE RIVERS 12,7004,MYRTLE HILL,A,,L,Brown,Medium,All-Over Emboss,CLOAK WALNUT,N/A,N/A,VE233,TRI CITIES 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402059833,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,ADIRONDACK UG,R007Z,PARKVIEW 12,7007,CHOKE CANYON,0881V,THREE RIVERS 12,7007,CHOKE CANYON,A,,L,Brown,Medium,All-Over Emboss,UTTERBY CHESNUT,N/A,N/A,VE233,TRI CITIES 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402059826,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 12,DARK BROWN CHESNUT,R007Z,PARKVIEW 12,7008,GOLDEN TRIANGLE,0881V,THREE RIVERS 12,7008,GOLDEN TRIANGLE,A,,L,Brown,Dark,All-Over Emboss,UTTERBY CHESNUT,N/A,N/A,VE233,TRI CITIES 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402060105,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr,PARKVIEW 12,Beige Chestnut,V3420,PARKVIEW 12,173,Beige Chestnut,0832V,UPTOWN NOW 12,173,Beige Chestnut,,,L,White Beige,Medium,All-Over Emboss,UTTERBY CHESNUT,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
23-Apr,PARKVIEW 12,Pavillion Walnut,V3420,PARKVIEW 12,568,Pavillion Walnut,0832V,UPTOWN NOW 12,568,Pavillion Walnut,,,M,Gray,Medium,All-Over Emboss,WALNUT,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
23-Apr,PARKVIEW 12,Meadow Oak,V3420,PARKVIEW 12,774,Meadow Oak,0832V,UPTOWN NOW 12,774,Meadow Oak,,,L,Brown,Dark,All-Over Emboss,White Oak,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
23-Apr,PARKVIEW 12,Timber Gray,V3420,PARKVIEW 12,775,Timber Gray,0832V,UPTOWN NOW 12,775,Timber Gray,,,L,Brown,Light,All-Over Emboss,Oak Taupe,N/A,N/A,VE221,DOWNTOWN USA 12,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,12,0.012,0.3,0,YES,YES,YES,,25 YEARS,7 YEAR LIGHT COMMERCIAL,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALL 2017,PARKVIEW 20,SWEET AUBURN,R009Z,PARKVIEW 20,116,SWEET AUBURN,0833V,UPTOWN NOW 20,116,SWEET AUBURN,A,,L,White-Beige,Light,All-Over Emboss,STRIATED LIGHT,N/A,N/A,VE222,DOWNTOWN USA 20,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,20,0.02,0.51,0,YES,YES,YES,,35 Year,15 Year Limited,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402054104,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
FALL 2017,PARKVIEW 20,PEACHTREE STREET,R009Z,PARKVIEW 20,216,PEACHTREE STREET,0833V,UPTOWN NOW 20,216,PEACHTREE STREET,A,,L,Gold-Yellow,Light,All-Over Emboss,STRIATED MEDIUM,N/A,N/A,VE222,DOWNTOWN USA 20,,,,,48.7,6.29,2.32,49.6,39.37,4.72,1917,USA,MANUFACTURED,5.96,48,6,48,N/A,2.5,3/32,35.44,21,41.72,"2,002.56",48,20,20,0.02,0.51,0,YES,YES,YES,,35 Year,15 Year Limited,,SQUARE,SCUFF RESIST PLATNIUM,,DIRECT GLUE,LVP,,,190402054128,,,,,,VSUN1,VSQT1,VSSN1,,,,,,,,
